event_id,timestamp,container_id,yard_zone,gate_event,cargo_status,manifest_change,action,destination_code,event_label,incident_id
CARGO-01150,2026-06-25T05:48:13Z,CONT-005228,YARD-B,GATE_OUT,LOADED,NO,UNLOAD,DST-D,NORMAL,
CARGO-01151,2026-06-02T06:52:14Z,CONT-006302,YARD-A,GATE_OUT,HOLD,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-01152,2026-06-11T09:17:40Z,CONT-000240,YARD-C,GATE_IN,HOLD,NO,UNLOAD,DST-D,NORMAL,
CARGO-01153,2026-06-14T14:33:14Z,CONT-008987,YARD-B,GATE_IN,HOLD,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-01154,2026-06-18T02:45:53Z,CONT-003677,YARD-B,NONE,LOADED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-01155,2026-06-14T01:06:17Z,CONT-006485,YARD-B,GATE_IN,RECEIVED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-01156,2026-06-10T15:50:51Z,CONT-007020,YARD-B,GATE_OUT,HOLD,YES,MANIFEST_CHANGE,DST-A,NORMAL,
CARGO-01157,2026-06-26T10:54:34Z,CONT-004033,YARD-C,GATE_OUT,CLEARED,NO,GATE_IN,DST-D,NORMAL,
CARGO-01158,2026-06-23T05:55:17Z,CONT-004159,YARD-C,GATE_OUT,RECEIVED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-01159,2026-06-28T21:14:31Z,CONT-003699,YARD-C,NONE,HOLD,YES,MANIFEST_CHANGE,DST-B,SUSPICIOUS,
CARGO-01160,2026-06-23T05:23:01Z,CONT-007320,YARD-A,GATE_IN,IN_YARD,NO,GATE_OUT,DST-A,NORMAL,
CARGO-01161,2026-06-28T00:06:22Z,CONT-006174,YARD-C,GATE_OUT,IN_YARD,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-01162,2026-06-09T08:27:00Z,CONT-008145,YARD-C,GATE_OUT,LOADED,NO,MANIFEST_REVIEW,DST-B,NORMAL,
CARGO-01163,2026-06-09T00:29:08Z,CONT-005866,YARD-A,GATE_IN,CLEARED,NO,UNLOAD,DST-C,NORMAL,
CARGO-01164,2026-06-10T17:28:21Z,CONT-004299,YARD-C,GATE_OUT,RECEIVED,NO,UNLOAD,DST-A,NORMAL,
CARGO-01165,2026-06-07T17:40:24Z,CONT-004201,YARD-B,NONE,HOLD,NO,UNLOAD,DST-D,NORMAL,
CARGO-01166,2026-06-04T20:34:13Z,CONT-002690,YARD-A,GATE_OUT,LOADED,NO,GATE_IN,DST-C,NORMAL,
CARGO-01167,2026-06-30T19:30:07Z,CONT-004706,YARD-A,NONE,LOADED,NO,GATE_OUT,DST-C,NORMAL,
CARGO-01168,2026-06-14T17:53:54Z,CONT-008149,YARD-C,GATE_IN,LOADED,NO,GATE_IN,DST-A,NORMAL,
CARGO-01169,2026-06-01T09:40:20Z,CONT-006071,YARD-B,GATE_OUT,CLEARED,NO,LOAD,DST-A,NORMAL,
CARGO-01170,2026-06-27T04:46:47Z,CONT-004182,YARD-A,GATE_OUT,CLEARED,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-01171,2026-06-21T11:24:24Z,CONT-005184,YARD-A,GATE_OUT,IN_YARD,NO,LOAD,DST-A,NORMAL,
CARGO-01172,2026-06-17T18:09:41Z,CONT-003632,YARD-B,GATE_OUT,HOLD,NO,UNLOAD,DST-C,NORMAL,
CARGO-01173,2026-06-24T17:45:36Z,CONT-003844,YARD-A,NONE,HOLD,NO,MANIFEST_REVIEW,DST-A,NORMAL,
CARGO-01174,2026-06-22T08:42:12Z,CONT-001277,YARD-C,NONE,RECEIVED,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-01175,2026-06-25T07:29:15Z,CONT-005243,YARD-C,NONE,IN_YARD,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-01176,2026-06-16T11:01:47Z,CONT-000125,YARD-A,NONE,RECEIVED,NO,LOAD,DST-D,NORMAL,
CARGO-01177,2026-06-27T08:24:59Z,CONT-006218,YARD-C,GATE_IN,IN_YARD,NO,LOAD,DST-C,NORMAL,
CARGO-01178,2026-06-06T04:57:46Z,CONT-008342,YARD-A,GATE_IN,RECEIVED,NO,MANIFEST_REVIEW,DST-B,NORMAL,
CARGO-01179,2026-06-22T18:26:55Z,CONT-004474,YARD-C,GATE_OUT,LOADED,NO,UNLOAD,DST-B,NORMAL,
CARGO-01180,2026-06-29T03:20:27Z,CONT-000682,YARD-C,GATE_IN,RECEIVED,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-01181,2026-06-09T07:42:18Z,CONT-000463,YARD-C,GATE_OUT,HOLD,NO,GATE_IN,DST-C,NORMAL,
CARGO-01182,2026-06-26T02:58:52Z,CONT-006725,YARD-B,GATE_IN,HOLD,NO,MANIFEST_REVIEW,DST-A,NORMAL,
CARGO-01183,2026-06-27T17:25:04Z,CONT-000894,YARD-C,NONE,IN_YARD,NO,GATE_OUT,DST-D,NORMAL,
CARGO-01184,2026-06-23T08:01:46Z,CONT-004027,YARD-A,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-01185,2026-06-16T12:29:45Z,CONT-003912,YARD-A,GATE_IN,CLEARED,NO,MANIFEST_REVIEW,DST-B,NORMAL,
CARGO-01186,2026-06-23T16:20:27Z,CONT-005042,YARD-A,GATE_IN,IN_YARD,NO,GATE_IN,DST-B,NORMAL,
CARGO-01187,2026-06-09T19:07:54Z,CONT-005616,YARD-B,GATE_OUT,LOADED,YES,MANIFEST_CHANGE,DST-A,NORMAL,
CARGO-01188,2026-06-28T19:59:44Z,CONT-006898,YARD-C,GATE_OUT,CLEARED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-01189,2026-06-16T22:43:37Z,CONT-000076,YARD-A,GATE_OUT,LOADED,NO,UNLOAD,DST-B,NORMAL,
CARGO-01190,2026-06-22T21:25:40Z,CONT-004450,YARD-C,GATE_IN,CLEARED,NO,UNLOAD,DST-B,NORMAL,
CARGO-01191,2026-06-08T17:17:51Z,CONT-000886,YARD-A,NONE,IN_YARD,NO,UNLOAD,DST-C,NORMAL,
CARGO-01192,2026-06-15T07:34:49Z,CONT-005070,YARD-B,GATE_OUT,HOLD,NO,LOAD,DST-B,NORMAL,
CARGO-01193,2026-06-28T09:39:54Z,CONT-004038,YARD-A,GATE_IN,IN_YARD,NO,GATE_OUT,DST-A,NORMAL,
CARGO-01194,2026-06-15T15:09:24Z,CONT-007147,YARD-C,GATE_IN,HOLD,NO,LOAD,DST-B,NORMAL,
CARGO-01195,2026-06-09T12:25:52Z,CONT-001625,YARD-C,GATE_IN,LOADED,NO,GATE_IN,DST-D,NORMAL,
CARGO-01196,2026-06-03T19:11:38Z,CONT-004033,YARD-C,GATE_OUT,HOLD,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-01197,2026-06-25T03:06:35Z,CONT-008674,YARD-A,GATE_IN,HOLD,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-01198,2026-06-26T17:20:07Z,CONT-003861,YARD-A,NONE,LOADED,NO,UNLOAD,DST-C,NORMAL,
CARGO-01199,2026-06-08T07:33:56Z,CONT-003905,YARD-C,GATE_IN,LOADED,NO,LOAD,DST-C,NORMAL,
CARGO-INC-001,2026-06-05T22:51:00Z,CONT-004821,YARD-C,NONE,CLEARED,YES,MANIFEST_CHANGE,DST-Z,INCIDENT,INC-T21-001
CARGO-INC-002,2026-06-12T01:26:00Z,CONT-003118,YARD-C,NONE,CLEARED,YES,MANIFEST_CHANGE,DST-Z,INCIDENT,INC-T21-002
CARGO-INC-003,2026-06-18T23:16:00Z,CONT-006904,YARD-C,NONE,CLEARED,YES,MANIFEST_CHANGE,DST-Z,INCIDENT,INC-T21-003
CARGO-INC-004,2026-06-24T19:41:00Z,CONT-002775,YARD-C,NONE,CLEARED,YES,MANIFEST_CHANGE,DST-Z,INCIDENT,INC-T21-004
