event_id,timestamp,asset_id,command_type,alarm_code,process_state,operator_id,severity,command_sequence_valid,event_label,incident_id
OT-01314,2026-06-20T19:39:34Z,PLC05,STOP,NONE,NORMAL,OP032,LOW,YES,NORMAL,
OT-01315,2026-06-29T02:54:27Z,YARD-08,SPEED_SET,NONE,RUNNING,OP006,LOW,YES,NORMAL,
OT-01316,2026-06-27T15:05:16Z,YARD-06,STOP,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01317,2026-06-28T22:33:53Z,YARD-03,HOIST_UP,NONE,NORMAL,OP021,LOW,YES,NORMAL,
OT-01318,2026-06-16T08:11:35Z,CRANE06,IDLE,NONE,RUNNING,OP001,LOW,YES,NORMAL,
OT-01319,2026-06-07T09:42:59Z,PLC05,MOVE_RIGHT,NONE,IDLE,OP015,LOW,YES,NORMAL,
OT-01320,2026-06-03T22:12:05Z,YARD-02,MOVE_LEFT,NONE,NORMAL,OP031,LOW,YES,NORMAL,
OT-01321,2026-06-15T12:33:04Z,YARD-06,IDLE,NONE,IDLE,OP015,LOW,YES,NORMAL,
OT-01322,2026-06-19T18:08:11Z,CRANE03,MOVE_LEFT,NONE,RUNNING,OP027,LOW,YES,NORMAL,
OT-01323,2026-06-27T07:48:42Z,YARD-06,STATUS_READ,ALM-101,NORMAL,OP019,MEDIUM,YES,NORMAL,
OT-01324,2026-06-24T18:30:55Z,YARD-01,MOVE_LEFT,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01325,2026-06-26T01:55:33Z,PLC12,STOP,NONE,IDLE,OP006,LOW,YES,NORMAL,
OT-01326,2026-06-07T03:37:44Z,CRANE05,HOIST_UP,NONE,IDLE,OP022,LOW,YES,NORMAL,
OT-01327,2026-06-06T19:47:19Z,PLC07,IDLE,ALM-107,RUNNING,OP016,MEDIUM,YES,NORMAL,
OT-01328,2026-06-15T03:51:11Z,PLC03,STATUS_READ,NONE,RUNNING,OP034,LOW,YES,NORMAL,
OT-01329,2026-06-06T03:56:15Z,CRANE01,STOP,NONE,IDLE,OP039,LOW,YES,NORMAL,
OT-01330,2026-06-29T02:06:31Z,YARD-03,MOVE_LEFT,NONE,NORMAL,OP002,LOW,YES,NORMAL,
OT-01331,2026-06-07T22:16:58Z,YARD-06,MOVE_LEFT,NONE,NORMAL,OP022,LOW,YES,NORMAL,
OT-01332,2026-06-03T10:13:37Z,YARD-06,MOVE_LEFT,NONE,IDLE,OP005,LOW,YES,NORMAL,
OT-01333,2026-06-07T11:10:20Z,PLC05,MOVE_RIGHT,NONE,NORMAL,OP013,LOW,YES,NORMAL,
OT-01334,2026-06-07T21:04:19Z,CRANE08,HOIST_DOWN,NONE,NORMAL,OP029,LOW,YES,NORMAL,
OT-01335,2026-06-10T20:43:43Z,PLC01,HOIST_UP,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-01336,2026-06-08T03:08:38Z,YARD-07,HOIST_DOWN,NONE,IDLE,OP023,LOW,YES,NORMAL,
OT-01337,2026-06-01T20:23:30Z,PLC07,MOVE_LEFT,NONE,IDLE,OP003,LOW,YES,NORMAL,
OT-01338,2026-06-13T14:33:42Z,YARD-05,MOVE_LEFT,NONE,NORMAL,OP015,LOW,YES,NORMAL,
OT-01339,2026-06-24T06:43:25Z,CRANE04,OUT_OF_SEQUENCE,ALM-204,DEGRADED,OP025,HIGH,NO,SUSPICIOUS,
OT-01340,2026-06-19T23:25:30Z,CRANE04,IDLE,NONE,NORMAL,OP014,LOW,YES,NORMAL,
OT-01341,2026-06-06T04:27:38Z,YARD-04,HOIST_UP,NONE,NORMAL,OP019,LOW,YES,NORMAL,
OT-01342,2026-06-07T09:47:04Z,CRANE06,STOP,NONE,RUNNING,OP030,LOW,YES,NORMAL,
OT-01343,2026-06-06T12:43:50Z,PLC07,STOP,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01344,2026-06-25T04:52:54Z,CRANE08,STATUS_READ,NONE,NORMAL,OP003,LOW,YES,NORMAL,
OT-01345,2026-06-07T19:27:55Z,PLC02,HOIST_UP,ALM-107,NORMAL,OP005,MEDIUM,YES,NORMAL,
OT-01346,2026-06-22T09:44:52Z,YARD-02,SPEED_OVERRIDE,ALM-311,ABNORMAL,OP029,CRITICAL,NO,SUSPICIOUS,
OT-01347,2026-06-30T19:25:01Z,CRANE06,HOIST_DOWN,NONE,RUNNING,OP005,LOW,YES,NORMAL,
OT-01348,2026-06-11T06:30:09Z,PLC06,IDLE,NONE,RUNNING,OP011,LOW,YES,NORMAL,
OT-01349,2026-06-22T12:46:25Z,YARD-08,HOIST_DOWN,NONE,NORMAL,OP029,LOW,YES,NORMAL,
OT-01350,2026-06-25T13:36:34Z,YARD-04,MOVE_LEFT,NONE,IDLE,OP036,LOW,YES,NORMAL,
OT-01351,2026-06-18T12:01:26Z,PLC10,STOP,NONE,RUNNING,OP024,LOW,YES,NORMAL,
OT-01352,2026-06-29T10:11:43Z,YARD-05,HOIST_DOWN,NONE,NORMAL,OP026,LOW,YES,NORMAL,
OT-01353,2026-06-05T04:19:22Z,YARD-02,HOIST_DOWN,NONE,RUNNING,OP013,LOW,YES,NORMAL,
OT-01354,2026-06-29T22:01:22Z,PLC11,HOIST_UP,NONE,NORMAL,OP036,LOW,YES,NORMAL,
OT-01355,2026-06-16T23:23:01Z,PLC09,STOP,NONE,RUNNING,OP001,LOW,YES,NORMAL,
OT-01356,2026-06-13T19:08:45Z,YARD-04,MOVE_RIGHT,NONE,RUNNING,OP019,LOW,YES,NORMAL,
OT-01357,2026-06-12T22:25:42Z,PLC01,SPEED_SET,NONE,NORMAL,OP016,LOW,YES,NORMAL,
OT-01358,2026-06-12T16:04:04Z,YARD-05,IDLE,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-01359,2026-06-30T07:05:34Z,PLC04,HOIST_UP,NONE,NORMAL,OP027,LOW,YES,NORMAL,
OT-01360,2026-06-22T00:57:07Z,CRANE06,MOVE_LEFT,NONE,IDLE,OP005,LOW,YES,NORMAL,
OT-01361,2026-06-05T18:34:29Z,PLC03,MOVE_RIGHT,NONE,RUNNING,OP036,LOW,YES,NORMAL,
OT-01362,2026-06-12T15:35:05Z,YARD-06,STATUS_READ,NONE,IDLE,OP016,LOW,YES,NORMAL,
OT-01363,2026-06-30T11:39:56Z,YARD-04,HOIST_UP,NONE,IDLE,OP033,LOW,YES,NORMAL,
OT-01364,2026-06-27T06:35:33Z,PLC05,STOP,NONE,NORMAL,OP030,LOW,YES,NORMAL,
OT-01365,2026-06-21T11:00:15Z,PLC03,IDLE,ALM-107,RUNNING,OP029,MEDIUM,YES,NORMAL,
OT-01366,2026-06-30T15:39:08Z,CRANE06,HOIST_UP,NONE,RUNNING,OP024,LOW,YES,NORMAL,
OT-01367,2026-06-11T01:13:04Z,PLC10,MOVE_LEFT,NONE,RUNNING,OP013,LOW,YES,NORMAL,
OT-01368,2026-06-05T21:11:09Z,PLC04,STOP,NONE,RUNNING,OP018,LOW,YES,NORMAL,
OT-01369,2026-06-14T02:28:11Z,PLC06,HOIST_DOWN,NONE,RUNNING,OP009,LOW,YES,NORMAL,
OT-01370,2026-06-01T20:38:56Z,CRANE02,STOP,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-01371,2026-06-18T19:24:33Z,PLC07,MOVE_RIGHT,NONE,NORMAL,OP038,LOW,YES,NORMAL,
OT-01372,2026-06-19T16:58:45Z,YARD-02,SPEED_SET,NONE,RUNNING,OP028,LOW,YES,NORMAL,
OT-01373,2026-06-06T03:34:56Z,YARD-02,MOVE_RIGHT,NONE,NORMAL,OP017,LOW,YES,NORMAL,
OT-01374,2026-06-30T15:51:34Z,YARD-02,HOIST_DOWN,ALM-101,RUNNING,OP032,MEDIUM,YES,NORMAL,
OT-01375,2026-06-22T17:52:56Z,PLC07,STOP,NONE,IDLE,OP014,LOW,YES,NORMAL,
OT-01376,2026-06-11T20:10:07Z,CRANE01,PLC_MODE_CHANGE,ALM-509,ABNORMAL,OP009,HIGH,NO,SUSPICIOUS,
OT-01377,2026-06-04T09:23:36Z,CRANE03,MOVE_RIGHT,NONE,IDLE,OP013,LOW,YES,NORMAL,
OT-01378,2026-06-24T00:32:41Z,CRANE07,MOVE_RIGHT,NONE,RUNNING,OP008,LOW,YES,NORMAL,
OT-01379,2026-06-26T23:25:15Z,YARD-05,MOVE_LEFT,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01380,2026-06-21T09:41:00Z,PLC07,MOVE_RIGHT,NONE,RUNNING,OP040,LOW,YES,NORMAL,
OT-01381,2026-06-11T02:39:54Z,PLC05,MOVE_RIGHT,NONE,NORMAL,OP009,LOW,YES,NORMAL,
OT-01382,2026-06-23T15:29:33Z,YARD-08,HOIST_UP,NONE,RUNNING,OP031,LOW,YES,NORMAL,
OT-01383,2026-06-08T23:36:38Z,YARD-08,STOP,NONE,NORMAL,OP027,LOW,YES,NORMAL,
OT-01384,2026-06-06T12:36:12Z,PLC10,SPEED_OVERRIDE,ALM-509,SAFE_STOP,OP015,HIGH,NO,SUSPICIOUS,
OT-01385,2026-06-27T12:48:52Z,PLC11,HOIST_DOWN,NONE,RUNNING,OP018,LOW,YES,NORMAL,
OT-01386,2026-06-06T19:28:30Z,PLC02,MOVE_LEFT,NONE,IDLE,OP001,LOW,YES,NORMAL,
OT-01387,2026-06-15T07:06:50Z,PLC11,SPEED_SET,NONE,RUNNING,OP007,LOW,YES,NORMAL,
OT-01388,2026-06-10T23:12:30Z,PLC01,SPEED_SET,NONE,RUNNING,OP001,LOW,YES,NORMAL,
OT-01389,2026-06-16T07:53:00Z,PLC12,SPEED_SET,NONE,NORMAL,OP031,LOW,YES,NORMAL,
OT-01390,2026-06-06T20:25:43Z,CRANE08,HOIST_UP,NONE,RUNNING,OP029,LOW,YES,NORMAL,
OT-01391,2026-06-19T11:16:28Z,PLC03,MOVE_LEFT,NONE,RUNNING,OP038,LOW,YES,NORMAL,
OT-01392,2026-06-11T14:08:29Z,CRANE02,MOVE_RIGHT,NONE,NORMAL,OP016,LOW,YES,NORMAL,
OT-01393,2026-06-03T20:30:15Z,PLC04,SPEED_SET,NONE,NORMAL,OP030,LOW,YES,NORMAL,
OT-01394,2026-06-11T11:37:48Z,YARD-04,IDLE,NONE,NORMAL,OP030,LOW,YES,NORMAL,
OT-01395,2026-06-09T13:02:31Z,YARD-02,HOIST_DOWN,NONE,RUNNING,OP040,LOW,YES,NORMAL,
OT-01396,2026-06-09T18:04:26Z,CRANE03,MOVE_LEFT,NONE,RUNNING,OP023,LOW,YES,NORMAL,
OT-01397,2026-06-16T14:53:21Z,CRANE02,STATUS_READ,NONE,NORMAL,OP002,LOW,YES,NORMAL,
OT-01398,2026-06-07T22:08:14Z,YARD-02,STATUS_READ,NONE,IDLE,OP015,LOW,YES,NORMAL,
OT-01399,2026-06-01T18:46:47Z,CRANE01,HOIST_DOWN,NONE,RUNNING,OP015,LOW,YES,NORMAL,
OT-01400,2026-06-15T04:34:41Z,CRANE06,REPEATED_COMMAND,ALM-311,DEGRADED,OP026,CRITICAL,NO,SUSPICIOUS,
OT-01401,2026-06-27T11:29:44Z,CRANE02,STATUS_READ,NONE,NORMAL,OP007,LOW,YES,NORMAL,
OT-01402,2026-06-07T07:44:26Z,YARD-04,HOIST_DOWN,NONE,RUNNING,OP032,LOW,YES,NORMAL,
OT-01403,2026-06-20T11:57:22Z,CRANE08,HOIST_DOWN,NONE,RUNNING,OP020,LOW,YES,NORMAL,
OT-01404,2026-06-17T06:23:08Z,PLC04,SPEED_SET,NONE,NORMAL,OP015,LOW,YES,NORMAL,
OT-01405,2026-06-04T17:45:39Z,YARD-05,STATUS_READ,NONE,NORMAL,OP021,LOW,YES,NORMAL,
OT-01406,2026-06-11T15:18:48Z,PLC04,HOIST_UP,ALM-101,NORMAL,OP016,MEDIUM,YES,NORMAL,
OT-01407,2026-06-29T21:02:20Z,YARD-03,MOVE_RIGHT,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-01408,2026-06-17T16:46:58Z,CRANE01,SPEED_SET,NONE,IDLE,OP029,LOW,YES,NORMAL,
OT-01409,2026-06-18T13:36:12Z,YARD-02,STATUS_READ,NONE,RUNNING,OP018,LOW,YES,NORMAL,
OT-01410,2026-06-18T23:08:44Z,PLC05,STATUS_READ,NONE,RUNNING,OP030,LOW,YES,NORMAL,
OT-01411,2026-06-19T18:04:14Z,YARD-03,HOIST_UP,NONE,RUNNING,OP014,LOW,YES,NORMAL,
OT-01412,2026-06-21T15:14:12Z,CRANE08,IDLE,NONE,RUNNING,OP023,LOW,YES,NORMAL,
OT-01413,2026-06-21T12:04:39Z,PLC11,STATUS_READ,NONE,IDLE,OP028,LOW,YES,NORMAL,
OT-01414,2026-06-09T16:31:28Z,YARD-01,HOIST_UP,NONE,NORMAL,OP008,LOW,YES,NORMAL,
OT-01415,2026-06-29T02:30:36Z,PLC03,MOVE_RIGHT,NONE,RUNNING,OP028,LOW,YES,NORMAL,
OT-01416,2026-06-07T07:45:33Z,PLC07,MOVE_LEFT,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01417,2026-06-10T21:13:39Z,CRANE03,MOVE_LEFT,NONE,NORMAL,OP040,LOW,YES,NORMAL,
OT-01418,2026-06-13T18:12:08Z,YARD-01,MOVE_LEFT,NONE,RUNNING,OP019,LOW,YES,NORMAL,
OT-01419,2026-06-13T14:10:20Z,CRANE01,STOP,ALM-107,RUNNING,OP025,MEDIUM,YES,NORMAL,
OT-01420,2026-06-03T16:32:40Z,YARD-01,STATUS_READ,NONE,NORMAL,OP006,LOW,YES,NORMAL,
OT-01421,2026-06-03T13:32:34Z,PLC04,HOIST_UP,NONE,NORMAL,OP027,LOW,YES,NORMAL,
OT-01422,2026-06-14T14:30:14Z,CRANE01,IDLE,NONE,RUNNING,OP010,LOW,YES,NORMAL,
OT-01423,2026-06-21T18:27:34Z,CRANE05,MOVE_RIGHT,NONE,RUNNING,OP008,LOW,YES,NORMAL,
OT-01424,2026-06-22T17:42:09Z,CRANE01,HOIST_UP,NONE,IDLE,OP005,LOW,YES,NORMAL,
OT-01425,2026-06-12T00:04:11Z,YARD-06,MOVE_RIGHT,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01426,2026-06-30T22:21:56Z,PLC03,HOIST_DOWN,NONE,NORMAL,OP007,LOW,YES,NORMAL,
OT-01427,2026-06-05T21:04:41Z,PLC05,SPEED_SET,NONE,NORMAL,OP037,LOW,YES,NORMAL,
OT-01428,2026-06-30T05:37:41Z,PLC12,HOIST_DOWN,NONE,RUNNING,OP019,LOW,YES,NORMAL,
OT-01429,2026-06-14T13:37:00Z,CRANE07,HOIST_UP,NONE,NORMAL,OP039,LOW,YES,NORMAL,
OT-01430,2026-06-08T10:31:40Z,PLC03,STOP,ALM-101,NORMAL,OP022,MEDIUM,YES,NORMAL,
OT-01431,2026-06-21T02:08:57Z,PLC02,MOVE_LEFT,NONE,RUNNING,OP038,LOW,YES,NORMAL,
OT-01432,2026-06-20T23:11:58Z,PLC03,IDLE,NONE,RUNNING,OP022,LOW,YES,NORMAL,
OT-01433,2026-06-05T21:39:12Z,PLC04,IDLE,ALM-101,NORMAL,OP002,MEDIUM,YES,NORMAL,
OT-01434,2026-06-18T10:56:38Z,YARD-02,MOVE_RIGHT,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01435,2026-06-05T13:00:08Z,PLC11,MOVE_RIGHT,NONE,RUNNING,OP009,LOW,YES,NORMAL,
OT-01436,2026-06-11T12:32:12Z,CRANE06,STATUS_READ,NONE,RUNNING,OP018,LOW,YES,NORMAL,
OT-01437,2026-06-06T09:24:02Z,PLC07,MOVE_LEFT,NONE,NORMAL,OP024,LOW,YES,NORMAL,
OT-01438,2026-06-17T03:43:02Z,PLC05,HOIST_DOWN,ALM-107,RUNNING,OP023,MEDIUM,YES,NORMAL,
OT-01439,2026-06-19T00:28:19Z,CRANE05,IDLE,NONE,IDLE,OP021,LOW,YES,NORMAL,
OT-01440,2026-06-18T03:57:18Z,YARD-03,HOIST_UP,NONE,RUNNING,OP015,LOW,YES,NORMAL,
OT-01441,2026-06-14T01:15:51Z,CRANE05,MOVE_RIGHT,NONE,RUNNING,OP018,LOW,YES,NORMAL,
OT-01442,2026-06-11T12:39:50Z,YARD-07,MOVE_LEFT,NONE,IDLE,OP015,LOW,YES,NORMAL,
OT-01443,2026-06-22T23:20:51Z,YARD-04,STATUS_READ,NONE,RUNNING,OP009,LOW,YES,NORMAL,
OT-01444,2026-06-10T17:27:53Z,CRANE05,MOVE_RIGHT,NONE,RUNNING,OP019,LOW,YES,NORMAL,
OT-01445,2026-06-28T15:40:00Z,CRANE01,HOIST_DOWN,NONE,RUNNING,OP038,LOW,YES,NORMAL,
OT-01446,2026-06-27T00:33:33Z,PLC03,MOVE_RIGHT,NONE,IDLE,OP010,LOW,YES,NORMAL,
OT-01447,2026-06-15T08:31:31Z,CRANE02,MOVE_LEFT,NONE,RUNNING,OP018,LOW,YES,NORMAL,
OT-01448,2026-06-08T21:28:00Z,PLC05,MOVE_RIGHT,NONE,IDLE,OP023,LOW,YES,NORMAL,
OT-01449,2026-06-01T13:51:44Z,CRANE07,HOIST_UP,NONE,NORMAL,OP011,LOW,YES,NORMAL,
OT-01450,2026-06-28T01:09:40Z,YARD-01,MOVE_LEFT,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01451,2026-06-14T22:25:12Z,YARD-06,HOIST_DOWN,NONE,NORMAL,OP009,LOW,YES,NORMAL,
OT-01452,2026-06-26T11:35:11Z,YARD-01,STOP,NONE,RUNNING,OP010,LOW,YES,NORMAL,
OT-01453,2026-06-02T09:55:21Z,PLC05,STOP,NONE,NORMAL,OP010,LOW,YES,NORMAL,
OT-01454,2026-06-18T23:05:52Z,CRANE06,REPEATED_COMMAND,ALM-311,DEGRADED,OP037,HIGH,NO,SUSPICIOUS,INC-T21-003
OT-01455,2026-06-28T04:13:37Z,CRANE02,HOIST_UP,NONE,RUNNING,OP021,LOW,YES,NORMAL,
OT-01456,2026-06-22T13:01:23Z,CRANE05,HOIST_DOWN,NONE,RUNNING,OP022,LOW,YES,NORMAL,
OT-01457,2026-06-19T04:32:07Z,YARD-03,STATUS_READ,NONE,NORMAL,OP036,LOW,YES,NORMAL,
OT-01458,2026-06-09T01:27:04Z,CRANE03,STOP,NONE,IDLE,OP029,LOW,YES,NORMAL,
OT-01459,2026-06-28T12:39:08Z,PLC05,SPEED_SET,NONE,NORMAL,OP031,LOW,YES,NORMAL,
OT-01460,2026-06-30T10:17:14Z,PLC03,STATUS_READ,NONE,RUNNING,OP015,LOW,YES,NORMAL,
OT-01461,2026-06-25T17:54:17Z,PLC05,IDLE,ALM-107,IDLE,OP022,MEDIUM,YES,NORMAL,
OT-01462,2026-06-09T20:59:27Z,CRANE07,IDLE,NONE,RUNNING,OP021,LOW,YES,NORMAL,
OT-01463,2026-06-01T03:08:53Z,CRANE04,MOVE_RIGHT,NONE,RUNNING,OP034,LOW,YES,NORMAL,
OT-01464,2026-06-19T19:13:00Z,PLC03,IDLE,NONE,RUNNING,OP031,LOW,YES,NORMAL,
OT-01465,2026-06-27T10:55:54Z,PLC05,STATUS_READ,NONE,RUNNING,OP014,LOW,YES,NORMAL,
OT-01466,2026-06-21T09:03:38Z,CRANE06,MOVE_LEFT,NONE,NORMAL,OP029,LOW,YES,NORMAL,
OT-01467,2026-06-15T17:16:55Z,PLC07,MOVE_RIGHT,NONE,NORMAL,OP007,LOW,YES,NORMAL,
OT-01468,2026-06-22T21:21:13Z,PLC01,MOVE_RIGHT,NONE,NORMAL,OP030,LOW,YES,NORMAL,
OT-01469,2026-06-09T17:37:45Z,PLC05,HOIST_UP,NONE,IDLE,OP015,LOW,YES,NORMAL,
OT-01470,2026-06-10T20:15:42Z,CRANE04,SPEED_SET,NONE,IDLE,OP023,LOW,YES,NORMAL,
OT-01471,2026-06-18T17:39:16Z,YARD-02,HOIST_UP,NONE,NORMAL,OP026,LOW,YES,NORMAL,
OT-01472,2026-06-08T21:55:20Z,YARD-03,STOP,NONE,IDLE,OP013,LOW,YES,NORMAL,
OT-01473,2026-06-30T11:56:38Z,CRANE08,SPEED_SET,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-01474,2026-06-27T19:18:00Z,PLC12,STOP,NONE,IDLE,OP032,LOW,YES,NORMAL,
OT-01475,2026-06-10T09:56:47Z,YARD-01,HOIST_DOWN,NONE,NORMAL,OP033,LOW,YES,NORMAL,
OT-01476,2026-06-08T08:30:17Z,YARD-03,HOIST_UP,NONE,RUNNING,OP033,LOW,YES,NORMAL,
OT-01477,2026-06-09T11:56:39Z,YARD-06,SPEED_SET,NONE,NORMAL,OP027,LOW,YES,NORMAL,
OT-01478,2026-06-07T15:04:18Z,YARD-06,SPEED_SET,NONE,IDLE,OP023,LOW,YES,NORMAL,
OT-01479,2026-06-24T00:13:09Z,PLC02,MOVE_RIGHT,NONE,IDLE,OP026,LOW,YES,NORMAL,
OT-01480,2026-06-15T03:10:11Z,PLC04,STATUS_READ,NONE,RUNNING,OP037,LOW,YES,NORMAL,
OT-01481,2026-06-13T08:32:53Z,CRANE01,HOIST_UP,NONE,NORMAL,OP021,LOW,YES,NORMAL,
OT-01482,2026-06-17T17:05:16Z,PLC10,HOIST_DOWN,NONE,IDLE,OP015,LOW,YES,NORMAL,
OT-01483,2026-06-16T09:25:18Z,PLC01,IDLE,NONE,NORMAL,OP006,LOW,YES,NORMAL,
OT-01484,2026-06-16T08:27:28Z,CRANE08,HOIST_DOWN,NONE,RUNNING,OP031,LOW,YES,NORMAL,
OT-01485,2026-06-01T20:03:47Z,CRANE07,HOIST_DOWN,ALM-107,RUNNING,OP011,MEDIUM,YES,NORMAL,
OT-01486,2026-06-09T06:50:35Z,YARD-05,HOIST_DOWN,NONE,NORMAL,OP027,LOW,YES,NORMAL,
OT-01487,2026-06-30T10:31:44Z,CRANE01,IDLE,NONE,RUNNING,OP017,LOW,YES,NORMAL,
OT-01488,2026-06-05T03:33:55Z,PLC03,STOP,NONE,NORMAL,OP009,LOW,YES,NORMAL,
OT-01489,2026-06-24T08:07:28Z,PLC07,SPEED_SET,NONE,IDLE,OP018,LOW,YES,NORMAL,
OT-01490,2026-06-24T00:29:02Z,PLC01,STATUS_READ,NONE,RUNNING,OP027,LOW,YES,NORMAL,
OT-01491,2026-06-03T02:03:22Z,YARD-02,MOVE_LEFT,ALM-107,IDLE,OP030,MEDIUM,YES,NORMAL,
OT-01492,2026-06-11T15:05:00Z,PLC08,IDLE,NONE,IDLE,OP011,LOW,YES,NORMAL,
OT-01493,2026-06-20T01:17:48Z,YARD-03,HOIST_DOWN,NONE,RUNNING,OP006,LOW,YES,NORMAL,
OT-01494,2026-06-26T21:21:09Z,PLC02,SPEED_SET,NONE,NORMAL,OP036,LOW,YES,NORMAL,
OT-01495,2026-06-30T20:04:52Z,CRANE06,UNAUTHORIZED_COMMAND,ALM-418,ABNORMAL,OP028,HIGH,NO,SUSPICIOUS,
OT-01496,2026-06-10T22:39:30Z,PLC06,HOIST_UP,ALM-107,RUNNING,OP024,MEDIUM,YES,NORMAL,
OT-01497,2026-06-20T05:47:35Z,CRANE07,STOP,ALM-101,RUNNING,OP001,MEDIUM,YES,NORMAL,
OT-01498,2026-06-22T21:43:23Z,CRANE07,HOIST_UP,NONE,IDLE,OP040,LOW,YES,NORMAL,
OT-01499,2026-06-09T03:43:51Z,PLC03,IDLE,NONE,IDLE,OP020,LOW,YES,NORMAL,
OT-01500,2026-06-20T03:22:38Z,PLC04,IDLE,NONE,NORMAL,OP038,LOW,YES,NORMAL,
OT-01501,2026-06-22T20:34:29Z,PLC12,HOIST_DOWN,NONE,RUNNING,OP018,LOW,YES,NORMAL,
OT-01502,2026-06-23T08:55:52Z,PLC01,IDLE,ALM-101,IDLE,OP040,MEDIUM,YES,NORMAL,
OT-01503,2026-06-17T03:26:34Z,PLC05,HOIST_UP,NONE,RUNNING,OP022,LOW,YES,NORMAL,
OT-01504,2026-06-27T12:07:30Z,PLC01,MOVE_LEFT,NONE,NORMAL,OP004,LOW,YES,NORMAL,
OT-01505,2026-06-08T16:02:34Z,YARD-01,MOVE_LEFT,NONE,NORMAL,OP009,LOW,YES,NORMAL,
OT-01506,2026-06-12T04:50:43Z,CRANE06,HOIST_DOWN,NONE,RUNNING,OP038,LOW,YES,NORMAL,
OT-01507,2026-06-15T15:15:47Z,CRANE05,MOVE_RIGHT,NONE,RUNNING,OP019,LOW,YES,NORMAL,
OT-01508,2026-06-22T05:53:16Z,CRANE04,MOVE_RIGHT,NONE,NORMAL,OP036,LOW,YES,NORMAL,
OT-01509,2026-06-15T08:05:22Z,CRANE02,HOIST_UP,NONE,IDLE,OP028,LOW,YES,NORMAL,
OT-01510,2026-06-05T22:49:12Z,CRANE03,PLC_MODE_CHANGE,ALM-509,DEGRADED,OP038,CRITICAL,NO,SUSPICIOUS,INC-T21-001
OT-01511,2026-06-14T03:57:31Z,PLC08,HOIST_UP,NONE,IDLE,OP018,LOW,YES,NORMAL,
OT-01512,2026-06-23T05:41:15Z,YARD-07,STATUS_READ,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01513,2026-06-10T23:08:15Z,YARD-07,MOVE_LEFT,NONE,IDLE,OP020,LOW,YES,NORMAL,
OT-01514,2026-06-19T18:18:22Z,CRANE01,STOP,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01515,2026-06-22T18:26:08Z,YARD-01,STOP,ALM-107,RUNNING,OP018,MEDIUM,YES,NORMAL,
OT-01516,2026-06-20T09:57:43Z,CRANE06,IDLE,NONE,NORMAL,OP018,LOW,YES,NORMAL,
OT-01517,2026-06-27T21:19:30Z,CRANE04,OUT_OF_SEQUENCE,ALM-311,ABNORMAL,OP007,CRITICAL,NO,SUSPICIOUS,
OT-01518,2026-06-17T10:26:27Z,PLC06,MOVE_RIGHT,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-01519,2026-06-12T16:05:27Z,YARD-01,IDLE,NONE,IDLE,OP033,LOW,YES,NORMAL,
OT-01520,2026-06-26T18:24:59Z,PLC07,MOVE_LEFT,NONE,NORMAL,OP020,LOW,YES,NORMAL,
OT-01521,2026-06-24T19:32:12Z,YARD-05,SPEED_OVERRIDE,ALM-204,ABNORMAL,OP001,CRITICAL,NO,SUSPICIOUS,INC-T21-004
OT-01522,2026-06-14T00:52:08Z,PLC03,HOIST_UP,NONE,IDLE,OP003,LOW,YES,NORMAL,
OT-01523,2026-06-10T00:10:22Z,CRANE08,STOP,NONE,IDLE,OP032,LOW,YES,NORMAL,
OT-01524,2026-06-07T23:25:11Z,PLC08,MOVE_RIGHT,NONE,NORMAL,OP017,LOW,YES,NORMAL,
OT-01525,2026-06-11T23:13:12Z,PLC07,STOP,NONE,NORMAL,OP025,LOW,YES,NORMAL,
OT-01526,2026-06-18T22:44:25Z,PLC10,MOVE_RIGHT,NONE,IDLE,OP033,LOW,YES,NORMAL,
OT-01527,2026-06-28T02:18:06Z,CRANE02,MOVE_RIGHT,NONE,IDLE,OP008,LOW,YES,NORMAL,
OT-01528,2026-06-13T19:42:13Z,PLC05,HOIST_DOWN,NONE,RUNNING,OP033,LOW,YES,NORMAL,
OT-01529,2026-06-28T03:29:42Z,CRANE06,IDLE,NONE,NORMAL,OP020,LOW,YES,NORMAL,
OT-01530,2026-06-20T08:08:34Z,YARD-05,HOIST_DOWN,NONE,IDLE,OP034,LOW,YES,NORMAL,
OT-01531,2026-06-05T11:49:30Z,PLC05,SPEED_SET,NONE,IDLE,OP019,LOW,YES,NORMAL,
OT-01532,2026-06-09T07:39:38Z,PLC06,MOVE_RIGHT,NONE,RUNNING,OP028,LOW,YES,NORMAL,
