event_id,timestamp,device_id,hostname,user_id,process_name,parent_process,alert_type,severity,event_label,incident_id
EDR-01084,2026-06-01T03:36:13Z,DEV0095,PORT-DEV0095,ACC0023,sensor_service,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01085,2026-06-23T23:53:53Z,DEV0025,PORT-DEV0025,ACC0039,sensor_service,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01086,2026-06-09T21:10:44Z,DEV0080,PORT-DEV0080,ACC0006,ssh,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01087,2026-06-06T06:34:57Z,DEV0026,PORT-DEV0026,ACC0053,plc_tool,vendor_agent,NEW_REMOTE_TOOL,HIGH,SUSPICIOUS,
EDR-01088,2026-06-03T16:28:42Z,DEV0041,PORT-DEV0041,ACC0017,vendor_agent,yard_client,LOGIN,LOW,NORMAL,
EDR-01089,2026-06-15T16:01:55Z,DEV0065,PORT-DEV0065,ACC0018,sensor_service,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01090,2026-06-11T19:15:01Z,DEV0047,PORT-DEV0047,ACC0001,yard_client,services.exe,NONE,LOW,NORMAL,
EDR-01091,2026-06-26T20:31:52Z,DEV0049,PORT-DEV0049,ACC0046,rdp,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01092,2026-06-27T20:05:08Z,DEV0067,PORT-DEV0067,ACC0029,vendor_agent,vendor_agent,LOGIN,LOW,NORMAL,
EDR-01093,2026-06-20T07:07:18Z,DEV0057,PORT-DEV0057,ACC0058,rdp,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01094,2026-06-20T13:06:38Z,DEV0063,PORT-DEV0063,ACC0016,vendor_agent,services.exe,NONE,LOW,NORMAL,
EDR-01095,2026-06-09T15:00:50Z,DEV0030,PORT-DEV0030,ACC0003,yard_client,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01096,2026-06-20T17:39:46Z,DEV0017,PORT-DEV0017,ACC0060,remote_admin_tool,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01097,2026-06-23T00:00:47Z,DEV0071,PORT-DEV0071,ACC0042,yard_client,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01098,2026-06-20T00:10:09Z,DEV0076,PORT-DEV0076,ACC0032,yard_client,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01099,2026-06-20T15:07:17Z,DEV0079,PORT-DEV0079,ACC0041,ssh,explorer.exe,NONE,LOW,NORMAL,
EDR-01100,2026-06-26T18:26:45Z,DEV0086,PORT-DEV0086,ACC0008,plc_tool,services.exe,NEW_REMOTE_TOOL,MEDIUM,SUSPICIOUS,
EDR-01101,2026-06-17T05:26:27Z,DEV0024,PORT-DEV0024,ACC0024,browser,services.exe,NONE,LOW,NORMAL,
EDR-01102,2026-06-24T02:00:20Z,DEV0080,PORT-DEV0080,ACC0020,rdp,explorer.exe,NONE,LOW,NORMAL,
EDR-01103,2026-06-05T17:02:41Z,DEV0004,PORT-DEV0004,ACC0053,rdp,yard_client,NONE,LOW,NORMAL,
EDR-01104,2026-06-27T05:29:42Z,DEV0093,PORT-DEV0093,ACC0044,ssh,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01105,2026-06-04T10:00:39Z,DEV0032,PORT-DEV0032,ACC0002,rdp,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01106,2026-06-06T09:37:50Z,DEV0035,PORT-DEV0035,ACC0001,plc_tool,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01107,2026-06-19T19:08:22Z,DEV0023,PORT-DEV0023,ACC0035,yard_client,yard_client,LOGIN,LOW,NORMAL,
EDR-01108,2026-06-22T00:45:20Z,DEV0093,PORT-DEV0093,ACC0020,yard_client,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01109,2026-06-13T06:47:50Z,DEV0010,PORT-DEV0010,ACC0040,sensor_service,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01110,2026-06-04T00:17:11Z,DEV0037,PORT-DEV0037,ACC0005,maintenance_client,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01111,2026-06-18T20:28:23Z,DEV0053,PORT-DEV0053,ACC0029,maintenance_client,yard_client,NONE,LOW,NORMAL,
EDR-01112,2026-06-23T23:00:51Z,DEV0067,PORT-DEV0067,ACC0037,yard_client,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01113,2026-06-08T11:51:35Z,DEV0074,PORT-DEV0074,ACC0059,ssh,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01114,2026-06-23T17:02:12Z,DEV0042,PORT-DEV0042,ACC0053,vendor_agent,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01115,2026-06-25T08:49:27Z,DEV0075,PORT-DEV0075,ACC0043,sensor_service,vendor_agent,LOGIN,LOW,NORMAL,
EDR-01116,2026-06-05T13:19:34Z,DEV0057,PORT-DEV0057,ACC0048,vendor_agent,yard_client,NONE,LOW,NORMAL,
EDR-01117,2026-06-20T06:52:17Z,DEV0025,PORT-DEV0025,ACC0017,rdp,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01118,2026-06-02T03:22:35Z,DEV0033,PORT-DEV0033,ACC0057,sensor_service,services.exe,NONE,LOW,NORMAL,
EDR-01119,2026-06-16T05:54:04Z,DEV0003,PORT-DEV0003,ACC0058,plc_tool,explorer.exe,REMOTE_EXECUTION,MEDIUM,SUSPICIOUS,
EDR-01120,2026-06-04T09:18:06Z,DEV0069,PORT-DEV0069,ACC0038,browser,services.exe,NONE,LOW,NORMAL,
EDR-01121,2026-06-20T15:11:56Z,DEV0088,PORT-DEV0088,ACC0017,ssh,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01122,2026-06-19T17:01:28Z,DEV0006,PORT-DEV0006,ACC0005,browser,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01123,2026-06-02T19:05:55Z,DEV0081,PORT-DEV0081,ACC0010,rdp,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01124,2026-06-29T01:38:35Z,DEV0055,PORT-DEV0055,ACC0001,browser,yard_client,NONE,LOW,NORMAL,
EDR-01125,2026-06-13T07:53:55Z,DEV0047,PORT-DEV0047,ACC0041,vendor_agent,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01126,2026-06-08T12:16:44Z,DEV0034,PORT-DEV0034,ACC0027,ssh,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01127,2026-06-12T00:28:25Z,DEV0005,PORT-DEV0005,ACC0058,maintenance_client,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01128,2026-06-26T05:00:38Z,DEV0009,PORT-DEV0009,ACC0054,sensor_service,vendor_agent,LOGIN,LOW,NORMAL,
EDR-01129,2026-06-24T21:39:06Z,DEV0083,PORT-DEV0083,ACC0058,ssh,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01130,2026-06-18T04:07:02Z,DEV0058,PORT-DEV0058,ACC0050,yard_client,yard_client,NONE,LOW,NORMAL,
EDR-01131,2026-06-12T00:35:05Z,DEV0081,PORT-DEV0081,ACC0041,plc_tool,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01132,2026-06-09T12:33:56Z,DEV0004,PORT-DEV0004,ACC0009,plc_tool,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01133,2026-06-29T09:34:31Z,DEV0079,PORT-DEV0079,ACC0050,plc_tool,vendor_agent,NONE,LOW,NORMAL,
EDR-01134,2026-06-30T19:04:55Z,DEV0092,PORT-DEV0092,ACC0055,credential_helper_sim,services.exe,SUSPICIOUS_PROCESS,MEDIUM,SUSPICIOUS,
EDR-01135,2026-06-20T10:19:57Z,DEV0093,PORT-DEV0093,ACC0004,remote_admin_tool,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01136,2026-06-29T01:09:01Z,DEV0013,PORT-DEV0013,ACC0029,plc_tool,services.exe,NONE,LOW,NORMAL,
EDR-01137,2026-06-28T16:40:05Z,DEV0093,PORT-DEV0093,ACC0004,maintenance_client,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01138,2026-06-04T18:51:13Z,DEV0062,PORT-DEV0062,ACC0020,ssh,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01139,2026-06-10T05:40:11Z,DEV0054,PORT-DEV0054,ACC0008,vendor_agent,yard_client,LOGIN,LOW,NORMAL,
EDR-01140,2026-06-10T00:18:23Z,DEV0056,PORT-DEV0056,ACC0001,remote_admin_tool,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01141,2026-06-29T08:05:44Z,DEV0044,PORT-DEV0044,ACC0050,credential_helper_sim,yard_client,UNUSUAL_PARENT_PROCESS,HIGH,SUSPICIOUS,
EDR-01142,2026-06-05T19:05:07Z,DEV0006,PORT-DEV0006,ACC0054,browser,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01143,2026-06-18T08:36:45Z,DEV0080,PORT-DEV0080,ACC0051,yard_client,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01144,2026-06-08T20:27:48Z,DEV0098,PORT-DEV0098,ACC0017,sensor_service,yard_client,LOGIN,LOW,NORMAL,
EDR-01145,2026-06-24T21:28:00Z,DEV0069,PORT-DEV0069,ACC0027,browser,yard_client,NONE,LOW,NORMAL,
EDR-01146,2026-06-06T20:10:11Z,DEV0092,PORT-DEV0092,ACC0033,plc_tool,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01147,2026-06-17T05:25:06Z,DEV0037,PORT-DEV0037,ACC0012,yard_client,explorer.exe,NONE,LOW,NORMAL,
EDR-01148,2026-06-28T14:23:05Z,DEV0051,PORT-DEV0051,ACC0044,rdp,vendor_agent,LOGIN,LOW,NORMAL,
EDR-01149,2026-06-15T13:04:54Z,DEV0055,PORT-DEV0055,ACC0045,plc_tool,services.exe,UNUSUAL_PARENT_PROCESS,HIGH,SUSPICIOUS,
EDR-01150,2026-06-04T23:44:17Z,DEV0092,PORT-DEV0092,ACC0039,ssh,vendor_agent,NONE,LOW,NORMAL,
EDR-01151,2026-06-15T08:49:02Z,DEV0012,PORT-DEV0012,ACC0003,remote_admin_tool,yard_client,LOGIN,LOW,NORMAL,
EDR-01152,2026-06-06T11:53:02Z,DEV0006,PORT-DEV0006,ACC0037,powershell_sim,services.exe,UNUSUAL_PARENT_PROCESS,CRITICAL,SUSPICIOUS,
EDR-01153,2026-06-06T20:41:23Z,DEV0022,PORT-DEV0022,ACC0002,sensor_service,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01154,2026-06-30T06:05:41Z,DEV0064,PORT-DEV0064,ACC0038,yard_client,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01155,2026-06-12T15:09:57Z,DEV0041,PORT-DEV0041,ACC0012,vendor_agent,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01156,2026-06-13T10:18:16Z,DEV0046,PORT-DEV0046,ACC0027,rdp,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01157,2026-06-23T00:29:22Z,DEV0043,PORT-DEV0043,ACC0060,plc_tool,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01158,2026-06-03T14:19:23Z,DEV0066,PORT-DEV0066,ACC0033,sensor_service,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01159,2026-06-17T08:16:29Z,DEV0068,PORT-DEV0068,ACC0025,yard_client,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01160,2026-06-07T21:22:41Z,DEV0001,PORT-DEV0001,ACC0047,sensor_service,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01161,2026-06-05T22:49:00Z,DEV0099,PORT-DEV0099,ACC0034,powershell_sim,yard_client,UNUSUAL_PARENT_PROCESS,MEDIUM,SUSPICIOUS,INC-T21-001
EDR-01162,2026-06-23T10:05:13Z,DEV0027,PORT-DEV0027,ACC0015,yard_client,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01163,2026-06-17T09:32:06Z,DEV0032,PORT-DEV0032,ACC0039,maintenance_client,services.exe,LOGIN,LOW,NORMAL,
EDR-01164,2026-06-02T20:40:32Z,DEV0068,PORT-DEV0068,ACC0053,yard_client,explorer.exe,NONE,LOW,NORMAL,
EDR-01165,2026-06-21T13:04:36Z,DEV0094,PORT-DEV0094,ACC0032,maintenance_client,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01166,2026-06-26T18:26:54Z,DEV0047,PORT-DEV0047,ACC0039,ssh,services.exe,LOGIN,LOW,NORMAL,
EDR-01167,2026-06-21T02:31:00Z,DEV0038,PORT-DEV0038,ACC0022,credential_helper_sim,services.exe,UNUSUAL_PARENT_PROCESS,MEDIUM,SUSPICIOUS,
EDR-01168,2026-06-08T07:15:03Z,DEV0072,PORT-DEV0072,ACC0041,ssh,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01169,2026-06-05T23:51:28Z,DEV0058,PORT-DEV0058,ACC0041,browser,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01170,2026-06-17T18:02:45Z,DEV0098,PORT-DEV0098,ACC0040,ssh,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01171,2026-06-21T08:55:11Z,DEV0081,PORT-DEV0081,ACC0035,rdp,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01172,2026-06-15T08:54:51Z,DEV0058,PORT-DEV0058,ACC0029,vendor_agent,services.exe,NONE,LOW,NORMAL,
EDR-01173,2026-06-05T22:53:00Z,DEV0099,PORT-DEV0099,ACC0014,credential_helper_sim,explorer.exe,REMOTE_EXECUTION,CRITICAL,SUSPICIOUS,INC-T21-001
EDR-01174,2026-06-10T20:44:44Z,DEV0017,PORT-DEV0017,ACC0028,vendor_agent,vendor_agent,LOGIN,LOW,NORMAL,
EDR-01175,2026-06-05T09:59:52Z,DEV0006,PORT-DEV0006,ACC0040,ssh,explorer.exe,NONE,LOW,NORMAL,
EDR-01176,2026-06-08T17:08:45Z,DEV0026,PORT-DEV0026,ACC0012,maintenance_client,vendor_agent,LOGIN,LOW,NORMAL,
EDR-01177,2026-06-26T18:02:50Z,DEV0096,PORT-DEV0096,ACC0024,plc_tool,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01178,2026-06-04T07:25:50Z,DEV0029,PORT-DEV0029,ACC0002,vendor_agent,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01179,2026-06-24T07:55:53Z,DEV0023,PORT-DEV0023,ACC0007,remote_admin_tool,explorer.exe,SUSPICIOUS_PROCESS,CRITICAL,SUSPICIOUS,
EDR-01180,2026-06-27T09:51:41Z,DEV0097,PORT-DEV0097,ACC0019,maintenance_client,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01181,2026-06-27T00:03:23Z,DEV0092,PORT-DEV0092,ACC0039,rdp,explorer.exe,NONE,LOW,NORMAL,
EDR-01182,2026-06-05T22:55:00Z,DEV0099,PORT-DEV0099,ACC0050,plc_tool,explorer.exe,NEW_REMOTE_TOOL,CRITICAL,SUSPICIOUS,INC-T21-001
EDR-01183,2026-06-05T22:46:00Z,DEV0099,PORT-DEV0099,ACC0016,powershell_sim,yard_client,SUSPICIOUS_PROCESS,CRITICAL,SUSPICIOUS,INC-T21-001
EDR-01184,2026-06-15T16:55:15Z,DEV0087,PORT-DEV0087,ACC0026,yard_client,vendor_agent,NONE,LOW,NORMAL,
EDR-01185,2026-06-03T01:09:46Z,DEV0087,PORT-DEV0087,ACC0046,browser,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01186,2026-06-30T10:16:40Z,DEV0073,PORT-DEV0073,ACC0002,sensor_service,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01187,2026-06-18T08:07:56Z,DEV0067,PORT-DEV0067,ACC0048,plc_tool,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01188,2026-06-15T03:32:57Z,DEV0006,PORT-DEV0006,ACC0010,rdp,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01189,2026-06-21T13:33:07Z,DEV0099,PORT-DEV0099,ACC0032,ssh,explorer.exe,NONE,LOW,NORMAL,
EDR-01190,2026-06-08T09:52:48Z,DEV0029,PORT-DEV0029,ACC0036,yard_client,yard_client,LOGIN,LOW,NORMAL,
EDR-01191,2026-06-15T17:16:04Z,DEV0049,PORT-DEV0049,ACC0054,sensor_service,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01192,2026-06-14T16:20:58Z,DEV0082,PORT-DEV0082,ACC0053,sensor_service,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01193,2026-06-05T08:46:50Z,DEV0018,PORT-DEV0018,ACC0023,vendor_agent,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01194,2026-06-13T19:31:28Z,DEV0097,PORT-DEV0097,ACC0006,sensor_service,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01195,2026-06-17T18:02:26Z,DEV0073,PORT-DEV0073,ACC0007,sensor_service,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01196,2026-06-08T05:11:52Z,DEV0073,PORT-DEV0073,ACC0042,vendor_agent,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01197,2026-06-11T05:08:09Z,DEV0034,PORT-DEV0034,ACC0041,sensor_service,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01198,2026-06-02T13:09:28Z,DEV0065,PORT-DEV0065,ACC0051,sensor_service,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01199,2026-06-01T10:17:35Z,DEV0063,PORT-DEV0063,ACC0021,browser,yard_client,SERVICE_EVENT,LOW,NORMAL,
