event_id,timestamp,vendor_id,account_id,source_ip,device_id,auth_result,MFA_status,session_duration_sec,role,access_zone,off_hours,new_device,event_label,incident_id
VPN-01045,2026-06-02T03:04:02Z,V003,ACC0055,192.0.2.175,DEV0009,SUCCESS,YES,150,YardVendor,GATE-B,YES,NO,NORMAL,
VPN-01046,2026-06-24T08:59:18Z,V010,ACC0024,192.0.2.176,DEV0047,SUCCESS,YES,86,AutomationVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01047,2026-06-21T21:13:11Z,V003,ACC0055,192.0.2.177,DEV0009,SUCCESS,YES,102,YardVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01048,2026-06-04T05:20:34Z,V019,ACC0027,192.0.2.178,DEV0053,SUCCESS,YES,166,MaintenanceVendor,YARD-B,YES,NO,NORMAL,
VPN-01049,2026-06-18T23:09:00Z,V019,ACC0058,198.51.100.61,DEV0087,SUCCESS,NO,417,NetworkVendor,GATE-B,YES,YES,SUSPICIOUS,INC-T21-003
VPN-01050,2026-06-27T15:33:01Z,V005,ACC0049,192.0.2.180,DEV0097,SUCCESS,YES,156,AutomationVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01051,2026-06-19T13:18:48Z,V015,ACC0019,192.0.2.181,DEV0037,SUCCESS,YES,45,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-01052,2026-06-19T02:54:44Z,V020,ACC0034,192.0.2.182,DEV0067,SUCCESS,YES,10,AutomationVendor,GATE-B,YES,NO,NORMAL,
VPN-01053,2026-06-06T02:45:43Z,V013,ACC0025,192.0.2.183,DEV0049,SUCCESS,YES,106,YardVendor,YARD-C,YES,NO,NORMAL,
VPN-01054,2026-06-14T20:27:52Z,V008,ACC0030,192.0.2.184,DEV0059,SUCCESS,YES,71,YardVendor,YARD-C,YES,NO,NORMAL,
VPN-01055,2026-06-04T10:14:12Z,V006,ACC0036,198.51.100.61,DEV0071,SUCCESS,NO,415,CraneVendor,YARD-C,NO,NO,SUSPICIOUS,
VPN-01056,2026-06-25T18:05:19Z,V015,ACC0059,192.0.2.186,DEV0017,SUCCESS,YES,93,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-01057,2026-06-11T19:56:47Z,V015,ACC0059,192.0.2.187,DEV0017,SUCCESS,YES,179,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-01058,2026-06-08T12:44:43Z,V016,ACC0026,192.0.2.188,DEV0051,SUCCESS,YES,73,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-01059,2026-06-26T01:35:39Z,V018,ACC0040,192.0.2.189,DEV0079,SUCCESS,YES,113,YardVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01060,2026-06-02T16:25:42Z,V016,ACC0046,192.0.2.190,DEV0091,SUCCESS,YES,131,CraneVendor,GATE-A,NO,NO,NORMAL,
VPN-01061,2026-06-10T15:14:22Z,V002,ACC0028,192.0.2.191,DEV0055,SUCCESS,YES,10,NetworkVendor,YARD-C,NO,NO,NORMAL,
VPN-01062,2026-06-14T15:47:14Z,V001,ACC0041,192.0.2.192,DEV0081,SUCCESS,YES,28,CraneVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01063,2026-06-29T15:07:24Z,V012,ACC0018,192.0.2.193,DEV0035,SUCCESS,YES,175,NetworkVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01064,2026-06-10T06:42:50Z,V020,ACC0034,192.0.2.194,DEV0067,SUCCESS,YES,111,AutomationVendor,YARD-A,NO,NO,NORMAL,
VPN-01065,2026-06-04T03:39:20Z,V016,ACC0006,192.0.2.195,DEV0011,SUCCESS,YES,65,CraneVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01066,2026-06-16T06:21:05Z,V001,ACC0021,192.0.2.196,DEV0041,SUCCESS,YES,22,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-01067,2026-06-13T04:40:28Z,V014,ACC0012,192.0.2.197,DEV0023,SUCCESS,YES,132,MaintenanceVendor,YARD-A,YES,NO,NORMAL,
VPN-01068,2026-06-29T11:13:42Z,V005,ACC0029,192.0.2.198,DEV0057,SUCCESS,YES,36,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-01069,2026-06-19T12:17:06Z,V012,ACC0058,192.0.2.199,DEV0015,SUCCESS,YES,157,NetworkVendor,GATE-A,NO,NO,NORMAL,
VPN-01070,2026-06-18T16:56:48Z,V013,ACC0045,192.0.2.200,DEV0089,SUCCESS,YES,41,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01071,2026-06-05T03:52:07Z,V019,ACC0047,192.0.2.201,DEV0093,FAILURE,YES,136,MaintenanceVendor,YARD-A,YES,NO,NORMAL,
VPN-01072,2026-06-21T10:15:01Z,V001,ACC0041,192.0.2.202,DEV0081,SUCCESS,YES,134,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-01073,2026-06-12T06:48:53Z,V004,ACC0022,192.0.2.203,DEV0043,SUCCESS,YES,17,MaintenanceVendor,YARD-B,NO,NO,NORMAL,
VPN-01074,2026-06-06T03:18:34Z,V013,ACC0005,192.0.2.204,DEV0009,SUCCESS,YES,6,YardVendor,YARD-B,YES,NO,NORMAL,
VPN-01075,2026-06-23T13:32:48Z,V008,ACC0050,192.0.2.205,DEV0099,SUCCESS,YES,77,YardVendor,YARD-A,NO,NO,NORMAL,
VPN-01076,2026-06-22T19:10:44Z,V017,ACC0033,192.0.2.206,DEV0065,SUCCESS,FAILED,120,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-01077,2026-06-24T19:38:00Z,V011,ACC0044,198.51.100.103,DEV0076,SUCCESS,NO,370,AutomationVendor,YARD-A,NO,YES,SUSPICIOUS,INC-T21-004
VPN-01078,2026-06-12T08:03:01Z,V006,ACC0016,192.0.2.208,DEV0031,SUCCESS,YES,119,CraneVendor,GATE-A,NO,NO,NORMAL,
VPN-01079,2026-06-11T17:33:43Z,V020,ACC0034,192.0.2.209,DEV0067,SUCCESS,YES,127,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-01080,2026-06-26T06:12:04Z,V008,ACC0050,192.0.2.210,DEV0099,SUCCESS,YES,53,YardVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01081,2026-06-12T20:48:39Z,V003,ACC0055,198.51.100.225,DEV0009,SUCCESS,FAILED,90,YardVendor,YARD-C,YES,NO,SUSPICIOUS,
VPN-01082,2026-06-10T01:57:37Z,V009,ACC0057,192.0.2.212,DEV0013,SUCCESS,YES,125,MaintenanceVendor,YARD-B,YES,NO,NORMAL,
VPN-01083,2026-06-02T14:28:33Z,V011,ACC0011,192.0.2.213,DEV0021,SUCCESS,FAILED,59,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-01084,2026-06-15T06:37:57Z,V017,ACC0033,192.0.2.214,DEV0065,SUCCESS,YES,80,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-01085,2026-06-29T14:37:29Z,V016,ACC0046,192.0.2.215,DEV0091,SUCCESS,YES,70,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-01086,2026-06-06T20:14:06Z,V002,ACC0028,192.0.2.216,DEV0055,SUCCESS,YES,160,NetworkVendor,YARD-C,YES,NO,NORMAL,
VPN-01087,2026-06-15T21:31:23Z,V007,ACC0003,192.0.2.217,DEV0005,SUCCESS,YES,173,NetworkVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01088,2026-06-15T23:11:47Z,V012,ACC0038,192.0.2.218,DEV0075,SUCCESS,YES,147,NetworkVendor,GATE-A,YES,NO,NORMAL,
VPN-01089,2026-06-10T00:02:27Z,V015,ACC0019,192.0.2.219,DEV0037,SUCCESS,YES,30,AutomationVendor,YARD-B,YES,NO,NORMAL,
VPN-01090,2026-06-11T03:52:56Z,V015,ACC0039,198.51.100.225,DEV0077,FAILURE,NO,189,AutomationVendor,YARD-C,YES,NO,SUSPICIOUS,
VPN-01091,2026-06-09T02:44:45Z,V001,ACC0041,192.0.2.221,DEV0081,SUCCESS,YES,114,CraneVendor,YARD-C,YES,NO,NORMAL,
VPN-01092,2026-06-09T04:36:57Z,V003,ACC0015,192.0.2.222,DEV0029,SUCCESS,YES,153,YardVendor,GATE-B,YES,NO,NORMAL,
VPN-01093,2026-06-24T12:37:47Z,V006,ACC0016,192.0.2.223,DEV0031,SUCCESS,YES,58,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-01094,2026-06-02T17:42:54Z,V016,ACC0026,192.0.2.224,DEV0051,FAILURE,YES,155,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-01095,2026-06-04T23:09:39Z,V015,ACC0019,192.0.2.225,DEV0037,SUCCESS,YES,51,AutomationVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01096,2026-06-21T05:48:15Z,V009,ACC0057,192.0.2.226,DEV0013,SUCCESS,YES,18,MaintenanceVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01097,2026-06-22T18:35:04Z,V020,ACC0014,192.0.2.227,DEV0027,SUCCESS,YES,74,AutomationVendor,YARD-A,NO,NO,NORMAL,
VPN-01098,2026-06-26T21:00:20Z,V018,ACC0040,192.0.2.228,DEV0079,SUCCESS,YES,8,YardVendor,YARD-C,YES,NO,NORMAL,
VPN-01099,2026-06-29T21:14:26Z,V011,ACC0051,192.0.2.229,DEV0001,SUCCESS,YES,157,CraneVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01100,2026-06-12T03:34:58Z,V003,ACC0055,192.0.2.10,DEV0009,SUCCESS,YES,17,YardVendor,GATE-B,YES,NO,NORMAL,
VPN-01101,2026-06-20T00:22:28Z,V020,ACC0054,192.0.2.11,DEV0007,SUCCESS,YES,10,AutomationVendor,GATE-A,YES,NO,NORMAL,
VPN-01102,2026-06-08T01:02:02Z,V004,ACC0002,192.0.2.12,DEV0003,SUCCESS,YES,87,MaintenanceVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01103,2026-06-30T22:05:20Z,V006,ACC0016,192.0.2.13,DEV0031,SUCCESS,YES,93,CraneVendor,GATE-B,YES,NO,NORMAL,
VPN-01104,2026-06-29T08:28:09Z,V011,ACC0011,192.0.2.14,DEV0021,SUCCESS,YES,149,CraneVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01105,2026-06-30T23:27:04Z,V014,ACC0032,192.0.2.15,DEV0063,SUCCESS,YES,76,MaintenanceVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01106,2026-06-08T14:33:00Z,V002,ACC0028,192.0.2.16,DEV0055,SUCCESS,YES,122,NetworkVendor,GATE-A,NO,NO,NORMAL,
VPN-01107,2026-06-28T07:47:41Z,V004,ACC0022,192.0.2.17,DEV0043,SUCCESS,YES,136,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01108,2026-06-04T02:57:39Z,V003,ACC0055,192.0.2.18,DEV0009,SUCCESS,YES,83,YardVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01109,2026-06-30T01:25:24Z,V007,ACC0003,192.0.2.19,DEV0005,SUCCESS,YES,71,NetworkVendor,YARD-A,YES,NO,NORMAL,
VPN-01110,2026-06-22T01:39:20Z,V003,ACC0035,192.0.2.20,DEV0069,SUCCESS,YES,10,YardVendor,GATE-A,YES,NO,NORMAL,
VPN-01111,2026-06-12T19:16:40Z,V010,ACC0024,192.0.2.21,DEV0047,SUCCESS,YES,32,AutomationVendor,YARD-C,NO,NO,NORMAL,
VPN-01112,2026-06-27T17:32:22Z,V006,ACC0056,192.0.2.22,DEV0011,SUCCESS,YES,56,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01113,2026-06-04T02:09:52Z,V002,ACC0008,192.0.2.23,DEV0015,SUCCESS,YES,143,NetworkVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01114,2026-06-20T13:57:50Z,V002,ACC0008,192.0.2.24,DEV0015,SUCCESS,YES,39,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-01115,2026-06-11T10:41:55Z,V004,ACC0022,192.0.2.25,DEV0043,SUCCESS,YES,118,MaintenanceVendor,GATE-A,NO,NO,NORMAL,
VPN-01116,2026-06-25T22:46:59Z,V003,ACC0015,192.0.2.26,DEV0029,SUCCESS,YES,160,YardVendor,YARD-B,YES,NO,NORMAL,
VPN-01117,2026-06-10T12:15:43Z,V006,ACC0016,192.0.2.27,DEV0031,SUCCESS,YES,142,CraneVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01118,2026-06-24T05:19:49Z,V007,ACC0003,198.51.100.87,DEV0005,SUCCESS,YES,160,NetworkVendor,OT-ZONE,YES,NO,SUSPICIOUS,
VPN-01119,2026-06-14T13:31:34Z,V008,ACC0010,192.0.2.29,DEV0019,SUCCESS,YES,11,YardVendor,YARD-C,NO,NO,NORMAL,
VPN-01120,2026-06-15T10:37:07Z,V015,ACC0019,192.0.2.30,DEV0037,SUCCESS,YES,56,AutomationVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01121,2026-06-11T15:59:00Z,V012,ACC0018,192.0.2.31,DEV0035,SUCCESS,YES,71,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-01122,2026-06-24T08:56:27Z,V003,ACC0035,192.0.2.32,DEV0069,SUCCESS,YES,118,YardVendor,GATE-A,NO,NO,NORMAL,
VPN-01123,2026-06-06T06:17:59Z,V003,ACC0035,192.0.2.33,DEV0069,SUCCESS,YES,25,YardVendor,YARD-B,NO,NO,NORMAL,
VPN-01124,2026-06-21T12:23:29Z,V011,ACC0031,192.0.2.34,DEV0061,SUCCESS,YES,175,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-01125,2026-06-10T05:54:06Z,V017,ACC0053,192.0.2.35,DEV0005,SUCCESS,YES,63,NetworkVendor,GATE-A,YES,NO,NORMAL,
VPN-01126,2026-06-29T03:56:51Z,V013,ACC0005,192.0.2.36,DEV0009,SUCCESS,YES,89,YardVendor,YARD-B,YES,NO,NORMAL,
VPN-01127,2026-06-17T22:31:33Z,V003,ACC0035,192.0.2.37,DEV0069,SUCCESS,YES,25,YardVendor,YARD-A,YES,NO,NORMAL,
VPN-01128,2026-06-27T11:30:47Z,V019,ACC0007,192.0.2.38,DEV0013,SUCCESS,YES,81,MaintenanceVendor,GATE-A,NO,NO,NORMAL,
VPN-01129,2026-06-30T11:53:56Z,V005,ACC0049,192.0.2.39,DEV0097,SUCCESS,YES,173,AutomationVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01130,2026-06-06T09:15:06Z,V015,ACC0019,192.0.2.40,DEV0037,SUCCESS,YES,115,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-01131,2026-06-11T00:27:39Z,V013,ACC0005,192.0.2.41,DEV0009,SUCCESS,YES,159,YardVendor,GATE-B,YES,NO,NORMAL,
VPN-01132,2026-06-16T04:43:57Z,V010,ACC0044,192.0.2.42,DEV0087,SUCCESS,YES,159,AutomationVendor,YARD-B,YES,NO,NORMAL,
VPN-01133,2026-06-03T17:22:19Z,V016,ACC0046,192.0.2.43,DEV0091,SUCCESS,YES,78,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-01134,2026-06-01T12:25:44Z,V006,ACC0036,192.0.2.44,DEV0071,SUCCESS,YES,47,CraneVendor,YARD-C,NO,NO,NORMAL,
VPN-01135,2026-06-18T10:09:46Z,V019,ACC0007,192.0.2.45,DEV0013,FAILURE,YES,166,MaintenanceVendor,YARD-C,NO,NO,NORMAL,
VPN-01136,2026-06-05T05:30:17Z,V008,ACC0050,192.0.2.46,DEV0099,SUCCESS,YES,155,YardVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01137,2026-06-25T16:57:17Z,V016,ACC0026,192.0.2.47,DEV0051,FAILURE,YES,97,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-01138,2026-06-23T13:45:55Z,V019,ACC0047,192.0.2.48,DEV0093,SUCCESS,YES,72,MaintenanceVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01139,2026-06-27T07:47:27Z,V002,ACC0048,192.0.2.49,DEV0095,SUCCESS,YES,174,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01140,2026-06-08T12:52:00Z,V018,ACC0040,192.0.2.50,DEV0079,SUCCESS,YES,137,YardVendor,YARD-B,NO,NO,NORMAL,
VPN-01141,2026-06-07T17:25:13Z,V010,ACC0044,192.0.2.51,DEV0087,SUCCESS,YES,5,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-01142,2026-06-10T12:15:43Z,V002,ACC0008,192.0.2.52,DEV0015,SUCCESS,YES,10,NetworkVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01143,2026-06-01T10:55:34Z,V009,ACC0057,192.0.2.53,DEV0013,SUCCESS,YES,133,MaintenanceVendor,YARD-A,NO,NO,NORMAL,
VPN-01144,2026-06-02T02:18:48Z,V007,ACC0023,198.51.100.22,DEV0045,FAILURE,NO,96,NetworkVendor,CRANE-ZONE,YES,NO,SUSPICIOUS,
VPN-01145,2026-06-13T16:59:21Z,V008,ACC0030,192.0.2.55,DEV0059,SUCCESS,YES,68,YardVendor,GATE-B,NO,NO,NORMAL,
VPN-01146,2026-06-14T04:53:13Z,V008,ACC0050,192.0.2.56,DEV0099,SUCCESS,YES,133,YardVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01147,2026-06-03T20:49:03Z,V001,ACC0021,192.0.2.57,DEV0041,SUCCESS,YES,90,CraneVendor,GATE-A,YES,NO,NORMAL,
VPN-01148,2026-06-02T01:53:21Z,V001,ACC0041,192.0.2.58,DEV0081,SUCCESS,YES,157,CraneVendor,YARD-B,YES,NO,NORMAL,
VPN-01149,2026-06-10T04:03:49Z,V020,ACC0034,192.0.2.59,DEV0067,SUCCESS,YES,74,AutomationVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01150,2026-06-24T19:41:00Z,V011,ACC0044,198.51.100.203,DEV0076,SUCCESS,YES,172,AutomationVendor,YARD-A,NO,YES,SUSPICIOUS,INC-T21-004
VPN-01151,2026-06-03T03:39:40Z,V018,ACC0040,192.0.2.61,DEV0079,SUCCESS,YES,172,YardVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01152,2026-06-24T04:03:29Z,V020,ACC0054,192.0.2.62,DEV0007,SUCCESS,YES,8,AutomationVendor,GATE-B,YES,NO,NORMAL,
VPN-01153,2026-06-01T04:53:53Z,V005,ACC0009,192.0.2.63,DEV0017,SUCCESS,YES,47,AutomationVendor,YARD-A,YES,NO,NORMAL,
VPN-01154,2026-06-08T22:19:01Z,V012,ACC0038,192.0.2.64,DEV0075,SUCCESS,YES,19,NetworkVendor,YARD-B,YES,NO,NORMAL,
VPN-01155,2026-06-25T20:56:27Z,V012,ACC0038,192.0.2.65,DEV0075,SUCCESS,YES,131,NetworkVendor,GATE-B,YES,NO,NORMAL,
VPN-01156,2026-06-23T13:00:11Z,V010,ACC0024,192.0.2.66,DEV0047,SUCCESS,YES,16,AutomationVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01157,2026-06-15T17:50:29Z,V001,ACC0041,192.0.2.67,DEV0081,SUCCESS,YES,12,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-01158,2026-06-06T07:32:29Z,V013,ACC0005,192.0.2.68,DEV0009,SUCCESS,YES,108,YardVendor,YARD-C,NO,NO,NORMAL,
VPN-01159,2026-06-22T03:55:24Z,V012,ACC0058,192.0.2.69,DEV0015,SUCCESS,YES,125,NetworkVendor,YARD-B,YES,NO,NORMAL,
VPN-01160,2026-06-29T13:57:08Z,V007,ACC0003,192.0.2.70,DEV0005,SUCCESS,YES,44,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-01161,2026-06-29T22:07:13Z,V007,ACC0043,192.0.2.71,DEV0085,SUCCESS,YES,90,NetworkVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01162,2026-06-11T14:58:18Z,V016,ACC0006,192.0.2.72,DEV0011,SUCCESS,YES,33,CraneVendor,YARD-C,NO,NO,NORMAL,
VPN-01163,2026-06-07T23:46:22Z,V016,ACC0046,192.0.2.73,DEV0091,SUCCESS,YES,125,CraneVendor,YARD-A,YES,NO,NORMAL,
VPN-01164,2026-06-21T05:08:04Z,V015,ACC0059,198.51.100.84,DEV0017,SUCCESS,NO,179,AutomationVendor,GATE-B,YES,NO,SUSPICIOUS,
VPN-01165,2026-06-01T14:04:15Z,V011,ACC0011,192.0.2.75,DEV0021,SUCCESS,YES,33,CraneVendor,GATE-A,NO,NO,NORMAL,
VPN-01166,2026-06-30T07:26:19Z,V017,ACC0013,192.0.2.76,DEV0025,SUCCESS,YES,31,NetworkVendor,GATE-A,NO,NO,NORMAL,
VPN-01167,2026-06-21T19:06:32Z,V016,ACC0006,192.0.2.77,DEV0011,SUCCESS,YES,105,CraneVendor,YARD-C,NO,NO,NORMAL,
VPN-01168,2026-06-24T18:27:35Z,V016,ACC0006,192.0.2.78,DEV0011,SUCCESS,YES,54,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-01169,2026-06-30T15:46:07Z,V004,ACC0002,192.0.2.79,DEV0003,SUCCESS,YES,123,MaintenanceVendor,GATE-B,NO,NO,NORMAL,
VPN-01170,2026-06-08T13:52:58Z,V014,ACC0052,192.0.2.80,DEV0003,SUCCESS,YES,130,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01171,2026-06-12T19:19:23Z,V004,ACC0022,192.0.2.81,DEV0043,SUCCESS,YES,176,MaintenanceVendor,YARD-A,NO,NO,NORMAL,
VPN-01172,2026-06-27T01:21:11Z,V004,ACC0042,192.0.2.82,DEV0083,SUCCESS,YES,153,MaintenanceVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01173,2026-06-15T05:05:28Z,V018,ACC0040,192.0.2.83,DEV0079,SUCCESS,YES,44,YardVendor,YARD-B,YES,NO,NORMAL,
VPN-01174,2026-06-05T05:49:42Z,V009,ACC0057,198.51.100.47,DEV0013,SUCCESS,FAILED,389,MaintenanceVendor,GATE-B,YES,NO,SUSPICIOUS,
VPN-01175,2026-06-09T00:53:21Z,V001,ACC0001,192.0.2.85,DEV0001,SUCCESS,YES,92,CraneVendor,YARD-B,YES,NO,NORMAL,
VPN-01176,2026-06-09T07:52:09Z,V017,ACC0033,192.0.2.86,DEV0065,SUCCESS,YES,159,NetworkVendor,YARD-C,NO,NO,NORMAL,
VPN-01177,2026-06-13T08:04:17Z,V002,ACC0008,192.0.2.87,DEV0015,SUCCESS,YES,66,NetworkVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01178,2026-06-18T02:40:16Z,V016,ACC0006,192.0.2.88,DEV0011,SUCCESS,YES,90,CraneVendor,YARD-C,YES,NO,NORMAL,
VPN-01179,2026-06-10T05:19:53Z,V018,ACC0040,192.0.2.89,DEV0079,SUCCESS,YES,87,YardVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01180,2026-06-16T00:05:12Z,V004,ACC0042,198.51.100.169,DEV0083,SUCCESS,NO,180,MaintenanceVendor,YARD-B,YES,NO,SUSPICIOUS,
VPN-01181,2026-06-15T20:42:27Z,V020,ACC0034,192.0.2.91,DEV0067,SUCCESS,YES,12,AutomationVendor,GATE-A,YES,NO,NORMAL,
VPN-01182,2026-06-18T15:21:17Z,V009,ACC0037,192.0.2.92,DEV0073,SUCCESS,YES,63,MaintenanceVendor,YARD-A,NO,NO,NORMAL,
VPN-01183,2026-06-26T06:09:37Z,V006,ACC0056,192.0.2.93,DEV0011,SUCCESS,YES,75,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01184,2026-06-08T07:29:00Z,V006,ACC0016,192.0.2.94,DEV0031,SUCCESS,YES,5,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-01185,2026-06-12T01:23:00Z,V006,ACC0031,198.51.100.77,DEV0062,SUCCESS,FAILED,393,CraneVendor,CRANE-ZONE,YES,YES,SUSPICIOUS,INC-T21-002
VPN-01186,2026-06-07T09:45:32Z,V013,ACC0045,192.0.2.96,DEV0089,SUCCESS,YES,79,YardVendor,YARD-C,NO,NO,NORMAL,
VPN-01187,2026-06-10T15:36:50Z,V002,ACC0048,192.0.2.97,DEV0095,SUCCESS,YES,48,NetworkVendor,YARD-B,NO,NO,NORMAL,
VPN-01188,2026-06-05T22:50:00Z,V014,ACC0014,198.51.100.77,DEV0099,SUCCESS,FAILED,104,AutomationVendor,GATE-B,YES,YES,SUSPICIOUS,INC-T21-001
VPN-01189,2026-06-06T14:14:19Z,V015,ACC0039,192.0.2.99,DEV0077,SUCCESS,YES,133,AutomationVendor,GATE-B,NO,NO,NORMAL,
VPN-01190,2026-06-13T04:08:43Z,V002,ACC0008,192.0.2.100,DEV0015,SUCCESS,YES,150,NetworkVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01191,2026-06-07T04:24:08Z,V018,ACC0020,192.0.2.101,DEV0039,SUCCESS,YES,173,YardVendor,YARD-C,YES,NO,NORMAL,
VPN-01192,2026-06-20T08:40:21Z,V002,ACC0048,192.0.2.102,DEV0095,SUCCESS,YES,31,NetworkVendor,YARD-B,NO,NO,NORMAL,
VPN-01193,2026-06-07T13:01:37Z,V018,ACC0040,192.0.2.103,DEV0079,SUCCESS,YES,166,YardVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01194,2026-06-22T18:00:24Z,V016,ACC0006,192.0.2.104,DEV0011,SUCCESS,YES,102,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-01195,2026-06-19T10:18:07Z,V013,ACC0045,192.0.2.105,DEV0089,SUCCESS,YES,19,YardVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01196,2026-06-25T07:44:34Z,V007,ACC0023,192.0.2.106,DEV0045,SUCCESS,YES,131,NetworkVendor,YARD-B,NO,NO,NORMAL,
VPN-01197,2026-06-01T21:26:56Z,V013,ACC0045,192.0.2.107,DEV0089,SUCCESS,YES,7,YardVendor,YARD-B,YES,NO,NORMAL,
VPN-01198,2026-06-29T13:32:08Z,V004,ACC0042,198.51.100.195,DEV0083,SUCCESS,NO,337,MaintenanceVendor,YARD-C,NO,NO,SUSPICIOUS,
VPN-01199,2026-06-12T06:16:20Z,V010,ACC0004,192.0.2.109,DEV0007,SUCCESS,YES,103,AutomationVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01200,2026-06-18T07:07:53Z,V014,ACC0012,192.0.2.110,DEV0023,SUCCESS,YES,135,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01201,2026-06-01T07:51:11Z,V017,ACC0033,192.0.2.111,DEV0065,SUCCESS,YES,176,NetworkVendor,GATE-A,NO,NO,NORMAL,
VPN-01202,2026-06-14T08:34:53Z,V007,ACC0023,198.51.100.16,DEV0045,SUCCESS,FAILED,306,NetworkVendor,GATE-B,NO,NO,SUSPICIOUS,
VPN-01203,2026-06-16T08:28:55Z,V002,ACC0008,192.0.2.113,DEV0015,SUCCESS,YES,36,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-01204,2026-06-18T06:05:45Z,V004,ACC0002,192.0.2.114,DEV0003,SUCCESS,YES,59,MaintenanceVendor,GATE-A,NO,NO,NORMAL,
VPN-01205,2026-06-25T11:36:21Z,V020,ACC0034,192.0.2.115,DEV0067,SUCCESS,YES,170,AutomationVendor,YARD-A,NO,NO,NORMAL,
VPN-01206,2026-06-11T13:57:49Z,V001,ACC0001,192.0.2.116,DEV0001,SUCCESS,YES,24,CraneVendor,YARD-C,NO,NO,NORMAL,
VPN-01207,2026-06-15T12:04:54Z,V012,ACC0058,192.0.2.117,DEV0015,SUCCESS,YES,59,NetworkVendor,CONTROL-ROOM,NO,NO,NORMAL,
